nome,fase,turma,instituicao_ensino_aluno,sinalizador_ingressante,pedra,inde,iaa,ieg,ips,ida,ipp,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,ponto_virada,ipv,ian,nivel_ideal,defasagem,sexo,corraca,bolsista_encoded,ponto_virada_encoded,pedra_encoded,anos_pm,fase_ideal,na_fase,diff_fase,idade,sexo_encoded,rec_equipe_1_resultado,rec_equipe_2_resultado,rec_equipe_3_resultado,rec_equipe_4_resultado,rec_equipe_1_resultado_encoded,rec_equipe_2_resultado_encoded,rec_equipe_3_resultado_encoded,rec_equipe_4_resultado_encoded,rec_sintese
ALUNO-827,0,S,Escola Pública,Ingressante,Ágata,6.733,9.0,5.0,7.5,6.0,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.2,5.0,Nível 1 (4o ano),-1.0,F,B,0,0,2,0.0,1.0,0,-1.0,9.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-828,5,L,Rede Decisão,Veterano,Ametista,7.482,9.2,7.5,7.5,7.3,8.1,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não,7.7,5.0,Nível 6 (2o EM),-1.0,M,R,1,0,3,5.0,6.0,0,-1.0,16.0,0.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-829,3,F,Escola Pública,Veterano,Ágata,6.418,10.0,3.9,7.5,3.6,7.3,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.2,10.0,Nível 3 (7o e 8o ano),0.0,M,R,0,0,2,4.0,3.0,1,0.0,13.0,0.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-830,5,B,Rede Decisão,Veterano,Topázio,8.506,10.0,7.8,7.5,7.9,8.8,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,8.8,10.0,Nível 4 (9o ano),1.0,F,R,1,0,4,4.0,4.0,0,1.0,14.0,1.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-831,1,M,Escola Pública,Veterano,Ametista,7.351,9.5,10.0,7.5,3.6,7.7,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,8.3,5.0,Nível 3 (7o e 8o ano),-2.0,M,B,0,0,3,2.0,3.0,0,-2.0,12.0,0.0,Neutro,Neutro,Positivo,,0.0,0.0,1.0,,0.0
ALUNO-833,0,K,Escola Pública,Ingressante,Ágata,5.825,8.5,8.3,4.4,4.4,2.5,Mantido na Fase atual,Alocado em Fase anterior,Não avaliado,Não avaliado,Não,6.2,5.0,Nível 1 (4o ano),-1.0,F,B,0,0,2,0.0,1.0,0,-1.0,9.0,1.0,Neutro,Negativo,,,0.0,-1.0,,,0.0
ALUNO-834,3,H,Escola Pública,Ingressante,Quartzo,5.506,6.7,3.1,6.9,5.8,7.3,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.7,5.0,Nível 4 (9o ano),-1.0,F,B,0,0,1,0.0,4.0,0,-1.0,14.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-835,2,M,Escola Pública,Veterano,Quartzo,4.335,0.0,5.4,5.6,1.6,7.8,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,5.4,5.0,Nível 3 (7o e 8o ano),-1.0,M,B,0,0,1,5.0,3.0,0,-1.0,12.0,0.0,Neutro,,Neutro,,0.0,,0.0,,0.0
ALUNO-838,6,A,Rede Decisão,Veterano,Ágata,6.315,7.5,7.2,2.5,5.3,7.7,Alocado em Fase anterior,Promovido de Fase,Não avaliado,Mantido na Fase atual,Não,5.2,10.0,Nível 6 (2o EM),0.0,M,B,1,0,2,5.0,6.0,1,0.0,16.0,0.0,Negativo,Positivo,,Neutro,-1.0,1.0,,0.0,-1.0
ALUNO-840,0,K,Escola Pública,Veterano,Ágata,6.598,9.0,8.3,4.4,6.6,5.3,Mantido na Fase atual,Alocado em Fase anterior,Não avaliado,Não avaliado,Não,6.2,5.0,Nível 1 (4o ano),-1.0,F,R,0,0,2,2.0,1.0,0,-1.0,9.0,1.0,Neutro,Negativo,,,0.0,-1.0,,,0.0
ALUNO-843,6,C,Escola Pública,Ingressante,Ágata,6.644,7.1,7.2,5.6,7.3,6.9,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Promovido de Fase,Não,6.5,5.0,Nível 7 (3o EM),-1.0,M,R,0,0,2,0.0,7.0,0,-1.0,17.0,0.0,Neutro,Positivo,Negativo,Positivo,0.0,1.0,-1.0,1.0,1.0
ALUNO-845,3,A,Escola Pública,Ingressante,Ágata,5.683,8.8,4.4,4.4,4.5,6.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,4.9,10.0,Nível 3 (7o e 8o ano),0.0,M,B,0,0,2,0.0,3.0,1,0.0,13.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-848,2,M,Escola Pública,Veterano,Ágata,6.850,8.5,7.9,7.5,4.9,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.8,5.0,Nível 3 (7o e 8o ano),-1.0,F,R,0,0,2,2.0,3.0,0,-1.0,13.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-849,2,R,Escola Pública,Veterano,Ametista,7.444,7.5,8.3,8.1,4.6,7.9,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Não,7.6,10.0,Nível 2 (5o e 6o ano),0.0,M,P,0,0,3,1.0,2.0,1,0.0,11.0,0.0,Neutro,Positivo,Positivo,,0.0,1.0,1.0,,1.0
ALUNO-850,3,B,Rede Decisão,Veterano,Ametista,8.151,9.2,7.5,7.5,6.6,8.1,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,9.3,10.0,Nível 3 (7o e 8o ano),0.0,F,R,1,1,3,5.0,3.0,1,0.0,13.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-851,1,G,Escola Pública,Veterano,Ametista,7.713,9.5,9.6,7.5,4.8,8.1,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Não avaliado,Sim,9.2,5.0,Nível 2 (5o e 6o ano),-1.0,M,P,0,1,3,2.0,2.0,0,-1.0,10.0,0.0,Neutro,Positivo,Positivo,,0.0,1.0,1.0,,1.0
ALUNO-855,2,L,Escola Pública,Veterano,Ágata,6.243,8.0,7.1,7.5,2.8,7.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.1,5.0,Nível 4 (9o ano),-2.0,M,B,0,0,2,1.0,4.0,0,-2.0,14.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-858,2,A,Escola Pública,Veterano,Topázio,8.586,9.5,10.0,7.5,6.2,7.7,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,Sim,9.4,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,1,4,2.0,2.0,1,0.0,11.0,1.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-860,3,C,Escola Pública,Veterano,Ametista,7.069,8.8,5.0,7.5,7.2,8.3,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.4,5.0,Nível 5 (1o EM),-2.0,M,B,0,0,3,3.0,5.0,0,-2.0,15.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-861,3,J,Escola Pública,Veterano,Ametista,7.724,9.2,8.3,7.5,7.7,7.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,7.9,5.0,Nível 5 (1o EM),-2.0,M,B,0,0,3,1.0,5.0,0,-2.0,15.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-862,1,J,Escola Pública,Veterano,Ametista,7.990,9.0,9.6,7.5,6.5,8.1,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Sim,9.1,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,1,3,2.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Positivo,,0.0,0.0,1.0,,0.0
ALUNO-865,0,T,Escola Pública,Ingressante,Topázio,8.396,9.5,10.0,7.5,7.3,8.1,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,9.7,5.0,Nível 1 (4o ano),-1.0,M,R,0,1,4,0.0,1.0,0,-1.0,9.0,0.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-866,1,A,Rede Decisão,Veterano,Topázio,8.846,8.5,10.0,7.5,8.4,7.7,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Sim,9.0,10.0,Nível 1 (4o ano),0.0,F,P,1,1,4,2.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-867,1,E,Escola Pública,Ingressante,Quartzo,4.088,0.0,2.1,8.1,1.7,6.9,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,6.7,5.0,Nível 3 (7o e 8o ano),-2.0,M,B,0,0,1,0.0,3.0,0,-2.0,13.0,0.0,Neutro,,Neutro,,0.0,,0.0,,0.0
ALUNO-868,0,Q,Escola Pública,Ingressante,Ametista,8.081,9.0,8.3,7.5,7.0,7.8,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.9,10.0,ALFA  (2o e 3o ano),0.0,F,B,0,0,3,0.0,0.0,1,0.0,8.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-871,0,P,Escola Pública,Ingressante,Ágata,6.258,8.5,6.7,7.5,2.9,7.5,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.5,5.0,Nível 2 (5o e 6o ano),-2.0,F,B,0,0,2,0.0,2.0,0,-2.0,11.0,1.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-872,3,L,Rede Decisão,Veterano,Quartzo,4.451,6.7,2.2,5.0,2.9,5.2,Alocado em Fase anterior,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,3.7,10.0,Nível 3 (7o e 8o ano),0.0,M,R,1,0,1,4.0,3.0,1,0.0,13.0,0.0,Negativo,Positivo,Neutro,,-1.0,1.0,0.0,,-1.0
ALUNO-873,1,J,Escola Pública,Veterano,Ágata,5.864,10.0,5.8,7.5,1.5,7.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.8,5.0,Nível 3 (7o e 8o ano),-2.0,F,P,0,0,2,1.0,3.0,0,-2.0,12.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-874,5,L,Rede Decisão,Veterano,Ágata,6.192,7.1,6.7,6.9,2.7,7.2,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,6.1,10.0,Nível 5 (1o EM),0.0,F,B,1,0,2,5.0,5.0,1,0.0,15.0,1.0,Positivo,Neutro,Positivo,Neutro,1.0,0.0,1.0,0.0,1.0
ALUNO-875,0,O,Escola Pública,Ingressante,Ametista,8.069,8.0,10.0,7.5,7.1,8.4,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.8,5.0,Nível 2 (5o e 6o ano),-2.0,M,R,0,0,3,0.0,2.0,0,-2.0,11.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-877,2,M,Escola Pública,Veterano,Ágata,6.379,7.4,7.5,7.5,1.9,8.1,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.5,5.0,Nível 3 (7o e 8o ano),-1.0,F,B,0,0,2,2.0,3.0,0,-1.0,13.0,1.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-878,0,J,Escola Pública,Ingressante,Ametista,7.083,9.0,6.7,7.5,6.7,5.6,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não avaliado,Não,8.5,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,3,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Positivo,,,0.0,1.0,,,0.0
ALUNO-884,5,B,Escola Pública,Ingressante,Quartzo,4.511,7.9,3.9,0.0,2.1,7.5,Promovido de Fase,Alocado em Fase anterior,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,6.4,5.0,Nível 7 (3o EM),-2.0,F,B,0,0,1,0.0,7.0,0,-2.0,17.0,1.0,Positivo,Negativo,Positivo,Neutro,1.0,-1.0,1.0,0.0,1.0
ALUNO-885,1,J,Escola Pública,Ingressante,Ametista,7.772,10.0,8.3,7.5,3.9,8.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.8,10.0,Nível 1 (4o ano),0.0,F,R,0,0,3,0.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-886,0,Q,Escola Pública,Veterano,Topázio,8.544,9.5,10.0,7.5,7.1,7.8,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.3,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,0,4,1.0,0.0,1,0.0,8.0,0.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-889,2,D,Escola Pública,Veterano,Ametista,7.933,8.5,8.3,7.5,8.3,7.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,8.8,5.0,Nível 3 (7o e 8o ano),-1.0,F,B,0,0,3,2.0,3.0,0,-1.0,13.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-890,3,R,Escola Pública,Veterano,Ágata,6.058,10.0,5.3,7.5,2.3,7.2,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Não,5.4,10.0,Nível 3 (7o e 8o ano),0.0,M,R,0,0,2,3.0,3.0,1,0.0,13.0,0.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-892,1,G,Escola Pública,Veterano,Ametista,7.411,7.0,9.6,5.6,6.9,8.3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,7.6,5.0,Nível 3 (7o e 8o ano),-2.0,M,R,0,0,3,2.0,3.0,0,-2.0,12.0,0.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-897,3,M,Escola Pública,Veterano,Quartzo,5.135,7.9,3.3,6.9,4.3,6.7,Mantido na Fase atual,Alocado em Fase anterior,Mantido na Fase atual,Não avaliado,Não,4.8,5.0,Nível 4 (9o ano),-1.0,M,R,0,0,1,0.0,4.0,0,-1.0,14.0,0.0,Neutro,Negativo,Neutro,,0.0,-1.0,0.0,,0.0
ALUNO-899,2,D,Escola Pública,Veterano,Ametista,8.092,8.0,7.1,7.5,7.9,7.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Sim,9.0,10.0,Nível 2 (5o e 6o ano),0.0,M,R,0,1,3,2.0,2.0,1,0.0,11.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-900,3,D,Escola Pública,Ingressante,Ágata,5.835,7.9,5.6,7.5,5.4,7.3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,4.4,5.0,Nível 4 (9o ano),-1.0,F,R,0,0,2,0.0,4.0,0,-1.0,14.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-902,0,I,Escola Pública,Veterano,Ametista,7.273,8.5,10.0,7.5,5.4,7.8,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.6,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,3,2.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-903,1,M,Rede Decisão,Ingressante,Topázio,9.069,9.0,10.0,7.5,8.3,8.1,Promovido de Fase,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Não avaliado,Sim,9.7,10.0,Nível 1 (4o ano),0.0,M,R,1,1,4,1.0,1.0,1,0.0,9.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-904,4,A,Escola Pública,Veterano,Ametista,7.144,9.2,5.6,7.5,5.9,7.5,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não,7.2,10.0,Nível 4 (9o ano),0.0,F,B,0,0,3,1.0,4.0,1,0.0,14.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-905,0,M,Escola Pública,Ingressante,Ágata,6.133,9.5,5.8,7.5,3.5,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,6.6,5.0,Nível 1 (4o ano),-1.0,M,R,0,0,2,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-906,5,A,Rede Decisão,Veterano,Topázio,8.632,9.6,9.2,7.5,6.8,7.7,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Sim,9.9,10.0,Nível 5 (1o EM),0.0,F,R,1,1,4,4.0,5.0,1,0.0,17.0,1.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-907,2,P,Escola Pública,Veterano,Quartzo,5.364,0.0,3.8,7.5,3.1,7.3,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.6,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,0,1,1.0,2.0,1,0.0,10.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-909,2,H,Escola Pública,Veterano,Ágata,6.082,9.5,5.4,7.5,3.1,7.3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.2,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,2,2.0,3.0,0,-1.0,13.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-910,6,C,Escola Pública,Veterano,Ágata,6.772,8.8,7.8,7.5,5.0,7.5,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,6.7,5.0,Nível 7 (3o EM),-1.0,F,R,0,0,2,5.0,7.0,0,-1.0,17.0,1.0,Neutro,Positivo,Positivo,Positivo,0.0,1.0,1.0,1.0,1.0
ALUNO-911,4,A,Escola Pública,Veterano,Ágata,6.239,6.7,6.9,5.0,5.1,7.5,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,7.0,5.0,Nível 6 (2o EM),-2.0,F,B,0,0,2,2.0,6.0,0,-2.0,16.0,1.0,Positivo,Neutro,Positivo,Neutro,1.0,0.0,1.0,0.0,1.0
ALUNO-914,2,C,Escola Pública,Ingressante,Quartzo,5.061,0.0,2.9,7.5,4.6,7.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.7,5.0,Nível 3 (7o e 8o ano),-1.0,M,B,0,0,1,0.0,3.0,0,-1.0,13.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-916,4,G,Rede Decisão,Veterano,Topázio,8.866,8.3,9.7,7.5,7.8,9.2,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,9.3,10.0,Nível 4 (9o ano),0.0,F,R,1,1,4,4.0,4.0,1,0.0,14.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-919,6,A,Escola Pública,Veterano,Ágata,6.517,7.5,3.9,7.5,5.5,7.8,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,6.8,10.0,Nível 6 (2o EM),0.0,F,R,0,0,2,1.0,6.0,1,0.0,16.0,1.0,Neutro,Positivo,Positivo,Positivo,0.0,1.0,1.0,1.0,1.0
ALUNO-922,2,E,Escola Pública,Veterano,Ametista,7.475,8.5,6.7,6.3,5.6,8.5,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.5,10.0,Nível 2 (5o e 6o ano),0.0,F,P,0,0,3,2.0,2.0,1,0.0,11.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-923,0,M,Escola Pública,Veterano,Ágata,5.910,8.0,8.3,5.0,3.9,6.6,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,5.0,5.0,Nível 1 (4o ano),-1.0,F,R,0,0,2,1.0,1.0,0,-1.0,9.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-926,2,I,Escola Pública,Veterano,Ametista,7.219,9.0,7.9,5.0,6.9,7.5,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.1,5.0,Nível 3 (7o e 8o ano),-1.0,M,P,0,0,3,3.0,3.0,0,-1.0,13.0,0.0,Neutro,Positivo,Positivo,,0.0,1.0,1.0,,1.0
ALUNO-927,1,J,Escola Pública,Veterano,Ametista,7.247,7.4,8.8,7.5,4.7,8.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.8,5.0,Nível 2 (5o e 6o ano),-1.0,M,R,0,0,3,1.0,2.0,0,-1.0,10.0,0.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-930,5,A,Rede Decisão,Veterano,Topázio,8.355,10.0,8.3,7.5,9.0,8.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,9.3,5.0,Nível 6 (2o EM),-1.0,M,B,1,1,4,2.0,6.0,0,-1.0,16.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-931,1,G,Escola Pública,Veterano,Ametista,7.757,8.5,9.6,6.9,6.6,8.3,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.2,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,3,2.0,2.0,0,-1.0,10.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-932,3,B,Escola Pública,Veterano,Ametista,7.289,10.0,5.8,7.5,6.4,7.1,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,6.9,10.0,Nível 3 (7o e 8o ano),0.0,M,B,0,0,3,4.0,3.0,1,0.0,13.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-937,2,G,Escola Pública,Ingressante,Topázio,8.581,10.0,8.3,7.5,8.3,8.1,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.4,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,0,4,3.0,2.0,1,0.0,11.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-938,3,G,Rede Decisão,Veterano,Ágata,6.883,8.8,7.5,6.3,6.0,7.9,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não avaliado,Não,7.0,5.0,Nível 4 (9o ano),-1.0,F,B,1,0,2,5.0,4.0,0,-1.0,14.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-939,3,D,Escola Pública,Ingressante,Ágata,6.469,9.2,5.0,4.4,7.4,9.1,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,6.2,5.0,Nível 4 (9o ano),-1.0,M,R,0,0,2,0.0,4.0,0,-1.0,14.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-940,1,C,Escola Pública,Veterano,Ágata,6.557,8.5,8.3,7.5,2.9,7.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.1,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,2,2.0,2.0,0,-1.0,10.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-944,3,F,Escola Pública,Veterano,Quartzo,4.625,9.2,4.7,5.6,1.3,7.3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,3.6,5.0,Nível 5 (1o EM),-2.0,M,B,0,0,1,4.0,5.0,0,-2.0,15.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-945,3,D,Escola Pública,Ingressante,Ametista,7.747,8.8,6.4,7.5,9.0,8.3,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não avaliado,Não,8.6,5.0,Nível 5 (1o EM),-2.0,F,R,0,0,3,0.0,5.0,0,-2.0,15.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-946,3,M,Escola Pública,Ingressante,Ametista,7.542,7.9,6.1,7.5,7.1,7.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,8.1,10.0,Nível 3 (7o e 8o ano),0.0,F,B,0,0,3,0.0,3.0,1,0.0,13.0,1.0,Positivo,Neutro,Positivo,,1.0,0.0,1.0,,1.0
ALUNO-947,1,F,Escola Pública,Ingressante,Ametista,7.310,8.5,8.8,7.5,5.1,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.1,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,3,0.0,2.0,0,-1.0,11.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-948,3,C,Escola Pública,Veterano,Ametista,6.908,8.3,6.4,7.5,6.2,7.5,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.8,5.0,Nível 4 (9o ano),-1.0,F,B,0,0,3,3.0,4.0,0,-1.0,14.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-951,6,A,Rede Decisão,Veterano,Ametista,7.233,8.3,7.2,7.5,7.0,8.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,7.6,5.0,Nível 7 (3o EM),-1.0,M,R,1,0,3,1.0,7.0,0,-1.0,17.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-956,0,P,Escola Pública,Ingressante,Ametista,7.604,9.0,7.5,7.5,5.9,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.6,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,0,3,0.0,0.0,1,0.0,8.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-957,2,N,Rede Decisão,Veterano,Ametista,7.440,7.5,7.5,7.5,5.3,8.1,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.9,10.0,Nível 2 (5o e 6o ano),0.0,F,R,1,0,3,2.0,2.0,1,0.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
