nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano
ALUNO-1251,8.1,0.0,0,1.0,0,7.4,B,Não,10.0,Ametista,3,8.8,6.3,7.2,7.5,15.0,0.0,3,7.789,M,1,2021
ALUNO-1254,6.8,0.0,0,3.0,0,7.2,P,Não,10.0,Ametista,3,9.2,7.5,5.8,7.5,13.0,1.0,3,7.379,F,1,2021
ALUNO-1256,3.6,-1.0,0,3.0,0,6.9,B,Não,5.0,Ágata,2,9.2,7.5,7.5,7.7,16.0,0.0,5,6.541,M,0,2021
ALUNO-1260,3.9,-1.0,0,1.0,0,7.3,B,Não,5.0,Ágata,2,9.0,7.5,5.0,7.7,11.0,1.0,1,6.163,F,0,2021
ALUNO-1264,3.1,0.0,0,2.0,0,7.3,B,Não,10.0,Ágata,2,8.0,8.1,4.2,7.3,11.0,0.0,2,6.254,M,1,2021
ALUNO-1266,1.8,0.0,0,3.0,0,2.8,R,Não,10.0,Quartzo,1,10.0,5.6,3.3,6.9,13.0,0.0,3,4.817,M,1,2021
ALUNO-1268,5.0,-1.0,0,0.0,0,8.4,R,Não,5.0,Ametista,3,8.0,7.5,7.5,7.5,11.0,1.0,1,6.978,F,0,2021
ALUNO-1275,7.8,-1.0,1,2.0,0,9.8,B,Sim,5.0,Topázio,4,9.5,7.5,9.6,8.3,10.0,1.0,1,8.468,F,0,2021
ALUNO-1278,4.6,-2.0,0,2.0,0,6.2,R,Não,5.0,Ágata,2,8.0,7.5,4.2,6.3,10.0,1.0,0,5.671,F,0,2021
ALUNO-1279,3.8,0.0,0,0.0,0,5.1,R,Não,10.0,Quartzo,1,8.3,0.0,1.9,7.3,15.0,1.0,5,4.729,F,1,2021
ALUNO-1285,5.9,0.0,1,1.0,0,9.1,B,Sim,10.0,Topázio,4,9.0,7.5,10.0,7.7,9.0,1.0,1,8.407,F,1,2021
ALUNO-1286,6.5,0.0,0,0.0,0,7.6,B,Não,10.0,Ametista,3,10.0,7.5,8.3,7.8,8.0,0.0,0,8.015,M,1,2021
ALUNO-1287,5.3,-2.0,0,1.0,0,8.4,R,Não,5.0,Ametista,3,8.0,7.5,10.0,7.5,11.0,1.0,0,7.546,F,0,2021
ALUNO-1288,5.8,0.0,0,5.0,1,5.4,B,Não,10.0,Ágata,2,8.8,5.6,7.2,6.7,17.0,0.0,7,6.787,M,1,2021
ALUNO-1289,4.8,-1.0,0,1.0,0,7.1,R,Não,5.0,Ágata,2,8.5,7.5,7.9,7.9,13.0,0.0,2,6.86,M,0,2021
ALUNO-1292,6.7,0.0,0,2.0,1,8.7,P,Não,10.0,Topázio,4,9.6,7.5,9.7,8.8,12.0,0.0,3,8.614,M,1,2021
ALUNO-1296,3.5,-1.0,0,2.0,0,7.2,B,Não,5.0,Ágata,2,9.5,7.5,8.8,7.5,11.0,0.0,1,6.844,M,0,2021
ALUNO-1298,6.4,-1.0,0,2.0,0,7.8,B,Não,5.0,Ametista,3,10.0,7.5,8.3,7.5,9.0,1.0,0,7.521,F,0,2021
ALUNO-1299,7.2,0.0,0,4.0,1,7.8,B,Não,10.0,Ametista,3,7.1,7.5,8.3,8.3,15.0,0.0,7,7.936,M,1,2021
ALUNO-1300,5.3,-1.0,0,0.0,0,7.8,P,Não,5.0,Ametista,3,9.0,7.5,8.8,7.9,11.0,0.0,1,7.297,M,0,2021
ALUNO-1301,6.0,0.0,0,0.0,0,8.7,B,Não,10.0,Ametista,3,9.6,7.5,7.5,8.3,13.0,1.0,3,7.983,F,1,2021
ALUNO-1302,0.6,-2.0,0,2.0,0,5.3,R,Não,5.0,Quartzo,1,0.0,7.5,3.3,7.2,12.0,0.0,1,3.827,M,0,2021
ALUNO-1307,4.8,0.0,0,0.0,0,7.2,N,Não,10.0,Ametista,3,7.0,7.5,6.7,7.5,11.0,1.0,2,6.917,F,1,2021
ALUNO-1308,2.3,-1.0,0,0.0,0,7.8,N,Não,5.0,Quartzo,1,7.1,2.5,3.3,7.5,14.0,1.0,3,4.892,F,0,2021
ALUNO-1310,3.5,0.0,0,0.0,0,7.2,R,Não,10.0,Ágata,2,9.2,7.5,5.3,7.5,13.0,1.0,3,6.625,F,1,2021
ALUNO-1315,4.3,-1.0,0,5.0,1,5.7,N,Não,5.0,Quartzo,1,8.9,4.4,3.8,5.0,13.0,1.0,2,5.075,F,0,2021
ALUNO-1319,6.3,0.0,0,2.0,0,8.4,B,Não,10.0,Ametista,3,6.4,5.0,8.3,8.1,11.0,0.0,2,7.572,M,1,2021
ALUNO-1323,5.1,0.0,0,2.0,0,7.9,P,Não,10.0,Ametista,3,8.0,5.6,8.8,7.9,11.0,0.0,2,7.518,M,1,2021
ALUNO-1324,3.4,0.0,0,3.0,0,7.1,B,Não,10.0,Ametista,3,8.5,7.5,8.8,7.5,11.0,0.0,2,7.186,M,1,2021
ALUNO-1326,1.3,-2.0,0,0.0,0,3.7,B,Não,5.0,Quartzo,1,9.0,5.6,3.8,6.9,14.0,1.0,2,4.396,F,0,2021
ALUNO-1330,5.5,-1.0,0,2.0,0,7.3,R,Não,5.0,Ametista,3,8.8,7.5,8.3,7.5,15.0,0.0,4,7.117,M,0,2021
ALUNO-1332,6.6,0.0,1,0.0,0,9.8,R,Sim,10.0,Topázio,4,10.0,7.5,10.0,7.5,8.0,1.0,0,8.775,F,1,2021
ALUNO-1334,7.4,0.0,1,0.0,0,9.7,R,Sim,10.0,Topázio,4,8.5,7.5,10.0,8.1,8.0,0.0,0,8.821,M,1,2021
ALUNO-1335,3.4,0.0,0,0.0,1,4.9,R,Não,10.0,Quartzo,1,0.0,7.5,3.8,6.7,11.0,0.0,2,4.831,M,1,2021
ALUNO-1338,5.2,0.0,0,2.0,0,8.7,B,Não,10.0,Ágata,2,7.9,7.5,2.1,7.7,11.0,1.0,2,6.511,F,1,2021
ALUNO-1343,1.3,-1.0,0,3.0,0,3.7,B,Não,5.0,Quartzo,1,10.0,5.6,1.3,6.9,12.0,0.0,2,3.996,M,0,2021
ALUNO-1344,2.0,-3.0,0,3.0,0,7.6,B,Não,2.5,Ágata,2,9.5,5.6,5.8,8.1,15.0,1.0,2,5.664,F,0,2021
ALUNO-1345,4.9,-1.0,0,0.0,0,7.1,N,Não,5.0,Ágata,2,9.0,7.5,6.7,7.2,9.0,0.0,0,6.606,M,0,2021
ALUNO-1348,6.9,-1.0,0,3.0,1,8.5,N,Não,5.0,Ametista,3,7.5,6.3,8.6,7.5,14.0,1.0,3,7.422,F,0,2021
ALUNO-2,8.816666666666666,-2.0,0,0.0,0,7.916665,B,Não,5.0,Ametista,3,10.00002,7.5,7.58170509886757,5.625,11.0,1.0,0,7.675509353106849,F,0,2022
ALUNO-4,5.083333333333334,-1.0,0,0.0,0,8.055553333333334,R,Não,5.0,Ametista,3,10.00002,7.5,8.071428571428571,6.25,12.0,0.0,2,7.117065047619048,M,0,2022
ALUNO-5,7.083333333333334,-1.0,0,3.0,0,7.833336666666667,R,Não,5.0,Ametista,3,6.41668,7.5,8.557504873294347,6.458333333333334,12.0,0.0,2,7.232336307992202,M,0,2022
ALUNO-6,5.5,0.0,0,0.0,0,7.5,B,Não,10.0,Ametista,3,9.000020000000001,7.5,9.333333333333332,6.25,11.0,1.0,2,7.741668666666667,F,1,2022
ALUNO-7,5.583333333333334,-1.0,0,0.0,0,7.91667,B,Não,5.0,Ametista,3,10.00002,7.5,9.314954051796157,5.9375,11.0,0.0,1,7.406743477025898,M,0,2022
ALUNO-8,7.144444444444445,-1.0,0,5.0,1,7.6250025,R,Não,5.0,Ametista,3,9.16668,5.0,8.268065268065268,7.65625,16.0,1.0,5,7.289795442501942,F,0,2022
ALUNO-9,2.133333333333333,0.0,0,0.0,0,5.50001,P,Não,10.0,Quartzo,1,9.000020000000001,5.0,6.820377689942907,3.75,8.0,0.0,0,5.665746204655248,M,1,2022
ALUNO-11,9.833333333333332,-1.0,1,2.0,1,9.50001,R,Sim,5.0,Topázio,4,8.000020000000001,7.5,9.198412698412698,7.083333333333332,10.0,0.0,1,8.464686539682539,M,0,2022
ALUNO-16,6.333333333333334,-1.0,0,0.0,0,6.722219999999999,R,Não,5.0,Ágata,2,8.500020000000001,6.875,9.33862433862434,4.791666666666666,11.0,1.0,1,6.995504201058202,F,0,2022
ALUNO-17,5.5,-2.0,0,4.0,0,7.5,B,Não,5.0,Ágata,2,9.50002,7.5,6.647869674185464,5.9375,15.0,0.0,1,6.723325934837093,M,0,2022
ALUNO-18,5.222222222222222,-2.0,0,5.0,0,7.2499975,B,Não,5.0,Quartzo,1,0.0,8.125,6.287640056022409,7.8125,16.0,0.0,4,5.845721955648926,M,0,2022
ALUNO-19,7.466666666666667,-1.0,0,1.0,0,8.111113333333334,R,Não,5.0,Ametista,3,10.00002,7.5,9.054621848739496,6.666666666666666,13.0,0.0,2,7.843149036414566,M,0,2022
ALUNO-20,8.466666666666667,0.0,1,0.0,0,8.5,R,Sim,10.0,Topázio,4,10.00002,7.5,9.552042160737813,5.625,8.0,1.0,0,8.616243765480895,F,1,2022
ALUNO-21,5.166666666666667,-3.0,0,0.0,0,6.222216666666668,R,Não,2.5,Quartzo,1,7.91667,5.0,5.649085968379447,7.03125,16.0,0.0,3,5.652385860342557,M,0,2022
ALUNO-22,9.25,0.0,0,0.0,0,7.166665,R,Não,10.0,Topázio,4,8.000020000000001,7.5,8.982056590752244,4.6875,8.0,1.0,0,8.098496318150449,F,1,2022
ALUNO-23,9.25,-1.0,0,0.0,0,8.333335,P,Não,5.0,Ametista,3,8.000020000000001,7.5,7.7986963456071,6.5625,11.0,1.0,1,7.78265826912142,F,0,2022
ALUNO-24,6.75,0.0,1,0.0,0,8.611119999999998,B,Sim,10.0,Topázio,4,10.00002,6.875,9.320987654320987,6.458333333333333,11.0,1.0,2,8.26975686419753,F,1,2022
ALUNO-25,9.1,0.0,0,0.0,0,8.249995,R,Não,10.0,Ametista,3,7.50002,7.5,8.346320346320347,3.125,8.0,0.0,0,7.95176506926407,M,1,2022
ALUNO-26,9.166666666666666,-1.0,0,0.0,0,7.083335,R,Não,5.0,Ametista,3,9.000020000000001,7.5,8.721340388007054,5.9375,9.0,1.0,0,7.738020410934745,F,0,2022
ALUNO-27,4.583333333333333,-2.0,0,0.0,0,7.111109999999999,R,Não,5.0,Ágata,2,9.000020000000001,7.5,6.493506493506493,5.625,14.0,0.0,2,6.350091965367965,M,0,2022
ALUNO-29,5.777777777777778,-3.0,0,1.0,0,5.7083325,R,Não,2.5,Quartzo,1,0.0,7.5,4.832296380090497,6.71875,16.0,1.0,3,4.935556331573656,F,0,2022
ALUNO-30,9.1,-1.0,0,0.0,0,8.250005,B,Não,5.0,Topázio,4,10.00002,7.5,9.005163410197735,5.625,9.0,1.0,0,8.083535682039548,F,0,2022
ALUNO-31,7.466666666666667,0.0,0,0.0,0,6.666665,R,Não,10.0,Ametista,3,6.91668,7.5,7.317867317867318,5.3125,8.0,1.0,0,7.263157796906798,F,1,2022
ALUNO-32,4.0,-1.0,0,0.0,0,7.75,B,Não,5.0,Ágata,2,7.91667,7.5,8.333333333333334,7.34375,18.0,1.0,7,6.792708666666667,F,0,2022
ALUNO-34,6.111111111111111,-1.0,0,4.0,0,6.41666,R,Não,5.0,Ágata,2,7.5,7.5,7.056167617548691,7.5,14.0,1.0,3,6.666787745731961,F,0,2022
ALUNO-36,5.877777777777777,-2.0,0,3.0,0,7.7916675,R,Não,5.0,Ágata,2,5.83333,6.25,8.074712643678161,7.96875,16.0,1.0,4,6.854039584291188,F,0,2022
ALUNO-37,7.333333333333333,-1.0,0,4.0,0,7.777779999999999,R,Não,5.0,Ametista,3,8.500020000000001,7.5,9.041585445094215,6.25,12.0,0.0,2,7.55554175568551,M,0,2022
ALUNO-38,5.666666666666667,-1.0,0,1.0,0,7.20833,B,Não,5.0,Ágata,2,9.16668,6.25,6.721726190476191,7.34375,14.0,1.0,3,6.695387571428572,F,0,2022
ALUNO-42,2.5,0.0,0,1.0,0,2.50001,B,Não,10.0,Quartzo,1,9.000020000000001,7.5,3.148809523809524,0.0,8.0,0.0,0,4.279765904761905,M,1,2022
ALUNO-45,5.0,-1.0,0,0.0,0,6.777773333333332,B,Não,5.0,Ágata,2,7.916679999999999,6.25,9.166666666666666,6.25,13.0,0.0,2,6.730556,M,0,2022
ALUNO-46,5.0,0.0,0,2.0,0,6.888883333333333,R,Não,10.0,Ametista,3,8.500020000000001,7.5,9.082456140350876,6.041666666666667,10.0,1.0,1,7.398436561403509,F,1,2022
ALUNO-47,7.416666666666666,-1.0,0,1.0,0,7.222223333333333,B,Não,5.0,Ametista,3,8.500020000000001,7.5,10.0,6.25,11.0,0.0,1,7.65278,M,0,2022
ALUNO-48,0.0,-1.0,0,0.0,0,4.625,R,Não,5.0,Quartzo,1,5.41667,6.25,3.803571428571429,5.625,16.0,1.0,5,3.914881285714285,F,0,2022
ALUNO-49,8.166666666666666,-1.0,1,0.0,0,9.250005,B,Sim,5.0,Topázio,4,9.50002,7.5,10.0,6.5625,9.0,1.0,0,8.339586333333333,F,0,2022
ALUNO-50,3.055555555555556,0.0,0,0.0,0,5.5833325,R,Não,10.0,Quartzo,1,0.0,7.5,4.630580097651709,5.625,13.0,0.0,3,4.966393630641453,M,1,2022
ALUNO-51,5.083333333333334,-1.0,0,3.0,0,6.91666,R,Não,5.0,Ágata,2,9.000020000000001,7.5,9.203448275862067,5.625,10.0,0.0,1,6.953190321839081,M,0,2022
ALUNO-56,0.4444444444444445,-1.0,0,1.0,0,4.500003333333333,B,Não,5.0,Quartzo,1,0.0,5.0,3.597794117647059,3.28125,18.0,0.0,7,3.036573379084968,M,0,2022
ALUNO-58,6.888888888888889,-1.0,0,0.0,0,7.374995,R,Não,5.0,Ametista,3,7.91667,7.5,7.991071428571429,8.125,14.0,1.0,3,7.305158063492064,F,0,2022
ALUNO-60,4.044444444444444,-1.0,0,6.0,0,7.277773333333332,R,Não,5.0,Quartzo,1,8.33334,5.625,4.129901960784314,7.96875,19.0,0.0,7,5.783132947712418,M,0,2022
ALUNO-61,2.5,-1.0,0,2.0,0,7.38889,P,Não,5.0,Ágata,2,10.00002,7.5,7.787878787878788,6.25,12.0,1.0,2,6.410355757575758,F,0,2022
ALUNO-63,5.083333333333334,-1.0,0,0.0,0,6.91666,B,Não,5.0,Ágata,2,9.50002,5.625,8.544103313840155,5.625,9.0,1.0,0,6.683821329434698,F,0,2022
ALUNO-64,2.833333333333333,-2.0,0,0.0,0,3.8333325,B,Não,5.0,Quartzo,1,8.75001,7.5,3.611111111111112,4.84375,15.0,0.0,3,4.664931388888889,M,0,2022
ALUNO-65,8.166666666666666,-1.0,1,1.0,1,8.777783333333334,B,Sim,5.0,Ametista,3,10.00002,5.625,9.555555555555555,6.25,11.0,0.0,1,7.987503111111112,M,0,2022
ALUNO-66,7.777777777777779,0.0,0,1.0,0,6.5416625,R,Não,10.0,Ametista,3,6.66667,7.5,5.784722222222221,7.34375,13.0,1.0,3,7.171874500000001,F,1,2022
ALUNO-67,5.583333333333333,-1.0,0,1.0,0,7.916665,R,Não,5.0,Ágata,2,9.000020000000001,5.0,7.88220551378446,5.9375,11.0,1.0,1,6.770192769423559,F,0,2022
ALUNO-69,7.883333333333333,-1.0,1,0.0,0,8.5,R,Sim,5.0,Ametista,3,10.00002,7.5,7.545642763034067,5.625,9.0,0.0,0,7.598297219273481,M,0,2022
ALUNO-70,6.5,0.0,1,0.0,0,8.61111,B,Sim,10.0,Topázio,4,10.00002,7.5,8.833333333333332,6.666666666666666,11.0,1.0,2,8.205557333333335,F,1,2022
ALUNO-72,8.833333333333332,-1.0,0,0.0,0,8.083335,R,Não,5.0,Ametista,3,7.50002,8.125,8.602540834845735,5.625,9.0,1.0,0,7.728843833635814,F,0,2022
ALUNO-73,6.5,-2.0,0,0.0,0,6.2916575,R,Não,5.0,Ágata,2,8.33334,7.5,6.992521367521367,6.71875,16.0,1.0,4,6.712044773504273,F,0,2022
ALUNO-74,6.111111111111112,-1.0,0,0.0,0,7.4166675,R,Não,5.0,Ágata,2,7.91667,6.875,6.25,7.5,15.0,1.0,4,6.684722722222222,F,0,2022
ALUNO-75,8.5,2.0,1,3.0,1,9.75001,R,Sim,10.0,Topázio,4,10.00002,9.375,9.660714285714286,9.21875,13.0,1.0,5,9.441521857142858,F,0,2022
ALUNO-76,7.166666666666666,0.0,0,2.0,0,8.27778,B,Não,10.0,Topázio,4,10.00002,7.5,9.419753086419751,5.833333333333334,9.0,1.0,1,8.306175283950617,F,1,2022
ALUNO-77,8.333333333333332,-2.0,0,1.0,0,8.25,B,Não,5.0,Ametista,3,10.00002,8.75,8.237472766884531,5.625,11.0,1.0,0,7.901663220043574,F,0,2022
ALUNO-78,7.666666666666666,-2.0,0,5.0,0,7.833336666666667,R,Não,5.0,Ametista,3,6.91668,7.5,9.480259870064968,6.666666666666666,12.0,1.0,1,7.604387307346327,F,0,2022
ALUNO-79,3.666666666666667,0.0,0,0.0,0,7.20833,R,Não,10.0,Ametista,3,9.58335,7.5,7.463924963924963,7.34375,13.0,0.0,3,7.110494326118326,M,1,2022
ALUNO-80,4.25,-1.0,0,0.0,0,7.5,B,Não,5.0,Ágata,2,6.83334,5.625,9.296296296296296,6.25,12.0,0.0,2,6.580093259259259,M,0,2022
ALUNO-81,6.655555555555555,-1.0,1,3.0,1,8.833336666666666,A,Sim,5.0,Ametista,3,8.33334,8.125,7.402950310559007,7.5,17.0,1.0,6,7.474202506556246,F,0,2022
ALUNO-83,6.8,-1.0,0,6.0,1,7.750005,B,Não,5.0,Ametista,3,7.91667,7.5,7.819047619047619,6.875,16.0,1.0,5,7.202977523809524,F,0,2022
ALUNO-84,6.25,-1.0,1,1.0,0,8.444446666666666,B,Sim,5.0,Ametista,3,9.000020000000001,7.5,8.838383838383837,6.458333333333334,10.0,1.0,1,7.502401434343434,F,0,2022
ALUNO-85,7.583333333333333,-1.0,1,3.0,0,8.833335,B,Sim,5.0,Ametista,3,9.50002,5.0,9.743589743589745,5.625,11.0,0.0,1,7.744553615384616,M,0,2022
ALUNO-87,6.566666666666667,-1.0,0,6.0,1,7.1250025,B,Não,5.0,Ágata,2,9.16668,5.625,5.652169521654815,7.96875,16.0,1.0,5,6.644810737664296,F,0,2022
ALUNO-88,6.877777777777777,0.0,1,4.0,1,9.0833375,B,Sim,10.0,Topázio,4,9.58335,5.625,9.11793372319688,8.90625,13.0,1.0,3,8.427269800194932,F,1,2022
ALUNO-90,3.555555555555556,-1.0,0,3.0,0,6.888886666666665,R,Não,5.0,Quartzo,1,5.833320000000001,7.5,3.004807692307692,6.71875,16.0,0.0,5,5.195056982905983,M,0,2022
ALUNO-91,7.916666666666667,-1.0,0,4.0,0,7.500003333333334,B,Não,5.0,Ametista,3,8.500020000000001,7.5,7.918575677196368,6.458333333333334,12.0,1.0,2,7.412884468772608,F,0,2022
ALUNO-92,5.416666666666666,-2.0,0,0.0,0,7.66666,R,Não,5.0,Ametista,3,9.50002,7.5,9.26450742240216,5.625,11.0,1.0,0,7.232068817813765,F,0,2022
ALUNO-97,7.0,0.0,0,4.0,0,5.58333,R,Não,10.0,Ametista,3,7.91667,7.5,8.467105263157894,7.5,14.0,1.0,3,7.501754052631579,F,1,2022
ALUNO-98,7.055555555555556,-2.0,0,1.0,0,7.2916625,R,Não,5.0,Ametista,3,7.91667,7.5,8.520833333333332,7.8125,15.0,1.0,3,7.396527277777778,F,0,2022
ALUNO-99,7.25,-1.0,0,0.0,0,7.2916625,R,Não,5.0,Ametista,3,8.75001,7.5,10.0,7.5,18.0,0.0,7,7.7833335,M,0,2022
ALUNO-100,1.666666666666666,-2.0,0,4.0,0,7.444443333333333,R,Não,5.0,Ágata,2,9.000020000000001,5.0,8.475473801560758,6.25,14.0,1.0,2,6.042318760312152,F,0,2022
ALUNO-101,6.622222222222223,0.0,0,0.0,0,7.416665,R,Não,10.0,Ametista,3,7.08333,6.25,7.854166666666666,7.65625,13.0,0.0,3,7.477568777777778,M,1,2022
ALUNO-102,7.666666666666666,-1.0,0,2.0,0,7.833333333333333,R,Não,5.0,Ametista,3,7.333340000000001,7.5,8.941798941798943,6.041666666666667,11.0,0.0,1,7.475860455026456,M,0,2022
ALUNO-103,6.0,-1.0,0,2.0,0,7.749995,B,Não,5.0,Ametista,3,9.50002,5.625,8.903448275862068,5.625,10.0,1.0,1,7.105690655172413,F,0,2022
ALUNO-104,7.25,0.0,1,1.0,0,8.58333,P,Sim,10.0,Topázio,4,10.00002,7.5,9.392712550607287,5.625,8.0,0.0,0,8.357710510121457,M,1,2022
ALUNO-107,4.0,-2.0,0,0.0,0,8.083335,B,Não,5.0,Ágata,2,7.91668,7.5,4.952380952380953,5.625,11.0,1.0,0,6.01131119047619,F,0,2022
ALUNO-108,8.416666666666668,-1.0,0,0.0,0,7.666665,P,Não,5.0,Ametista,3,9.000020000000001,7.5,8.565610859728508,5.625,9.0,1.0,0,7.642290505279036,F,0,2022
ALUNO-110,5.5,0.0,0,0.0,0,8.166665,R,Não,10.0,Ametista,3,10.00002,8.125,6.590752242926156,5.625,8.0,0.0,0,7.426485448585232,M,1,2022
ALUNO-113,5.166666666666666,0.0,0,3.0,0,5.4166575,P,Não,10.0,Ágata,2,9.16668,5.625,6.253787878787879,5.625,13.0,1.0,3,6.40909040909091,F,1,2022
ALUNO-114,8.766666666666666,-1.0,0,0.0,0,7.25,B,Não,5.0,Ametista,3,9.50002,7.5,7.748129063918538,5.3125,9.0,0.0,0,7.484211146117041,M,0,2022
ALUNO-116,5.75,0.0,0,0.0,0,7.61111,P,Não,10.0,Ametista,3,10.00002,7.5,9.333333333333332,6.25,11.0,0.0,2,7.913890666666667,M,1,2022
ALUNO-118,9.416666666666668,-1.0,1,3.0,0,9.33334,R,Sim,5.0,Topázio,4,10.00002,7.5,8.38888888888889,6.5625,10.0,1.0,1,8.334031111111113,F,0,2022
ALUNO-119,8.888888888888888,0.0,0,0.0,0,7.249995,B,Não,10.0,Topázio,4,9.16668,6.25,8.635443503864556,7.34375,13.0,1.0,3,8.230908478550688,F,1,2022
ALUNO-121,2.5,-1.0,0,0.0,0,6.777773333333332,B,Não,5.0,Ágata,2,8.000020000000001,7.5,8.466810966810968,6.458333333333334,13.0,1.0,2,6.244752193362194,F,0,2022
ALUNO-122,8.0,0.0,0,0.0,0,7.055549999999999,B,Não,10.0,Topázio,4,9.000020000000001,7.5,10.0,6.041666666666667,9.0,1.0,1,8.265278666666667,F,1,2022
ALUNO-123,6.0,0.0,1,0.0,0,8.444446666666668,B,Sim,10.0,Ametista,3,9.50002,7.5,6.818181818181817,6.666666666666666,11.0,1.0,2,7.619194363636365,F,1,2022
ALUNO-124,5.166666666666667,0.0,0,1.0,0,6.888886666666665,R,Não,10.0,Ametista,3,9.000020000000001,7.5,8.033910533910534,5.416666666666667,9.0,0.0,1,7.209561440115441,M,1,2022
ALUNO-126,7.333333333333333,-2.0,0,1.0,0,7.5,P,Não,5.0,Ametista,3,9.000020000000001,7.5,8.468286099865047,4.0625,11.0,1.0,0,7.216575886639676,F,0,2022
ALUNO-127,5.5,-1.0,0,1.0,0,6.833329999999998,B,Não,5.0,Ágata,2,10.00002,7.5,7.932900432900433,5.625,11.0,1.0,1,6.865748086580086,F,0,2022
ALUNO-128,6.083333333333333,-2.0,0,3.0,0,7.166665,B,Não,5.0,Ágata,2,9.000020000000001,5.625,9.45887445887446,5.0,11.0,1.0,0,7.00427655844156,F,0,2022
ALUNO-129,8.083333333333332,-1.0,0,1.0,0,7.888893333333335,P,Não,5.0,Ametista,3,9.000020000000001,5.625,6.793942772203643,6.875,13.0,1.0,2,7.203235887774063,F,0,2022
ALUNO-130,9.266666666666666,0.0,0,0.0,0,7.91667,B,Não,10.0,Topázio,4,9.50002,8.125,7.489177489177488,5.625,8.0,1.0,0,8.259504831168831,F,1,2022
ALUNO-131,6.75,0.0,0,0.0,0,6.95833,B,Não,10.0,Ametista,3,7.91667,4.375,8.75,7.03125,13.0,1.0,3,7.423958,F,1,2022
ALUNO-133,7.166666666666666,-2.0,0,3.0,0,7.583335,R,Não,5.0,Ametista,3,8.000020000000001,6.875,9.116541353383456,5.3125,12.0,0.0,1,7.292060604010025,M,0,2022
ALUNO-134,5.75,-2.0,0,0.0,0,6.624995,B,Não,5.0,Ametista,3,10.00002,5.625,9.153439153439152,7.1875,15.0,1.0,3,7.086938830687831,F,0,2022
ALUNO-135,2.416666666666667,-1.0,0,3.0,0,6.833326666666666,B,Não,5.0,Quartzo,1,9.000020000000001,5.0,4.75108225108225,5.625,11.0,1.0,1,5.262717116883117,F,0,2022
ALUNO-138,9.65,-1.0,1,0.0,0,9.0,B,Sim,5.0,Topázio,4,10.00002,7.5,9.552042160737813,5.625,9.0,1.0,0,8.452910432147561,F,0,2022
ALUNO-140,7.25,-2.0,0,0.0,0,7.416665,B,Não,5.0,Ágata,2,9.50002,5.625,7.218567251461989,5.625,11.0,1.0,0,6.952048450292399,F,0,2022
ALUNO-141,5.166666666666667,0.0,0,0.0,0,6.166660000000001,R,Não,10.0,Ametista,3,9.58335,7.5,8.068181818181818,7.5,13.0,0.0,3,7.338636696969697,M,1,2022
ALUNO-142,7.777777777777779,-1.0,1,0.0,0,8.41667,B,Sim,5.0,Topázio,4,10.00002,7.5,8.989820565907522,7.96875,14.0,1.0,3,8.083730668737061,F,0,2022
ALUNO-143,5.111111111111111,-1.0,0,1.0,0,7.208335,B,Não,5.0,Ágata,2,8.75001,5.0,6.444493006993008,7.03125,14.0,0.0,3,6.330913823620824,M,0,2022
ALUNO-144,7.888888888888888,-1.0,0,0.0,0,8.208335,B,Não,5.0,Ametista,3,8.33334,7.5,9.15703781512605,8.125,15.0,0.0,4,7.946686340802987,M,0,2022
ALUNO-148,6.5,-1.0,0,0.0,0,8.222223333333332,B,Não,5.0,Ametista,3,9.50002,7.5,9.351851851851851,6.041666666666667,11.0,1.0,1,7.618983703703704,F,0,2022
ALUNO-150,9.0,-1.0,1,0.0,0,8.94445,B,Sim,5.0,Topázio,4,10.00002,5.0,9.717813051146384,6.875,13.0,0.0,2,8.219954610229276,M,0,2022
ALUNO-151,7.900000000000001,0.0,0,3.0,1,8.125,B,Não,10.0,Topázio,4,8.33334,6.875,8.436240842490841,8.125,13.0,0.0,3,8.225582168498168,M,1,2022
ALUNO-152,7.644444444444443,1.0,0,3.0,1,7.2499975,B,Não,10.0,Ametista,3,8.75001,5.0,7.806870995242416,7.03125,13.0,1.0,4,7.618388587937373,F,0,2022
ALUNO-153,8.700000000000001,0.0,1,5.0,1,9.2916725,P,Sim,10.0,Topázio,4,10.00002,8.125,9.09722222222222,8.75,15.0,0.0,5,9.105280944444443,M,1,2022
ALUNO-154,3.75,-2.0,0,3.0,0,5.999996666666666,B,Não,5.0,Quartzo,1,3.49998,7.5,3.797498797498797,6.25,12.0,0.0,1,4.934497092833093,M,0,2022
ALUNO-156,6.599999999999999,0.0,0,4.0,1,7.7083325,B,Não,10.0,Ametista,3,7.91667,5.0,8.159632034632034,7.5,14.0,0.0,4,7.535259906926407,M,1,2022
ALUNO-158,4.111111111111112,-2.0,0,4.0,0,6.49999,B,Não,5.0,Quartzo,1,8.33334,5.0,4.747740005092947,7.1875,16.0,1.0,4,5.623852223240812,F,0,2022
ALUNO-159,7.25,-2.0,1,1.0,0,8.583335,R,Sim,5.0,Ametista,3,9.000020000000001,5.625,8.966049382716049,5.625,11.0,1.0,0,7.484878876543211,F,0,2022
