,nome,idade,cg,pedra,inde,iaa,ieg,ips,ida,ipv,ian,ipp,qtd_aval,indicado_bolsa,sexo,ponto_virada_encoded,anos_pm,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded,rec_sintese,diff_fase
812,ALUNO-1264,12.0,500.0,Ágata,6.957373794871796,9.000020000000001,8.974358974358974,7.5,4.333333333333334,7.5,5.0,6.458333333333334,3.0,Não,M,0,3.0,1,-1,1,0.0,-1.0
813,ALUNO-1267,8.0,280.0,Ametista,7.587060296442688,10.00002,7.822793148880106,7.5,6.133333333333333,7.416665,10.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
814,ALUNO-1268,13.0,726.0,Ágata,6.017619047619047,0.0,7.546428571428572,7.5,6.75,6.833333333333332,5.0,5.416666666666667,3.0,Não,F,0,1.0,1,-1,-1,0.0,-2.0
815,ALUNO-1269,13.0,110.0,Topázio,8.116668666666667,9.000020000000001,10.0,7.5,9.0,7.5,5.0,6.666666666666666,3.0,Não,F,0,0.0,1,1,1,0.0,-1.0
816,ALUNO-1271,13.0,343.0,Ametista,7.429167666666666,9.16668,7.604166666666666,7.5,5.166666666666667,7.291665,10.0,7.5,4.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
817,ALUNO-1272,8.0,303.0,Ametista,7.515200746031747,9.000020000000001,7.896825396825396,7.5,8.283333333333335,6.583335,10.0,3.125,2.0,Não,F,0,0.0,1,1,-1,1.0,0.0
818,ALUNO-1273,8.0,49.0,Topázio,8.377784485783424,10.00002,9.013914095583786,8.125,8.083333333333332,7.916665,10.0,5.625,2.0,Não,M,0,0.0,1,1,1,0.0,0.0
819,ALUNO-1275,11.0,194.0,Ametista,7.830771230769231,9.000020000000001,9.487179487179487,7.5,5.416666666666667,7.666666666666667,10.0,6.666666666666666,3.0,Não,F,0,3.0,1,-1,1,0.0,0.0
820,ALUNO-1276,13.0,741.0,Quartzo,5.863890222222222,9.000020000000001,8.694444444444445,7.5,1.75,5.83333,5.0,4.583333333333334,3.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
821,ALUNO-1278,11.0,557.0,Ágata,6.794144067632851,8.500020000000001,7.602657004830919,7.5,6.0,7.055553333333332,5.0,5.625,3.0,Não,F,0,3.0,1,-1,-1,1.0,-1.0
822,ALUNO-1279,16.0,383.0,Ametista,7.32345544949495,9.58335,7.803030303030303,7.5,5.944444444444446,8.0000025,5.0,7.65625,4.0,Sim,F,0,1.0,1,-1,1,1.0,-1.0
823,ALUNO-1280,8.0,223.0,Ametista,7.740741074074075,10.00002,7.870370370370371,7.5,7.25,7.333325,10.0,5.0,2.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
824,ALUNO-1283,8.0,253.0,Ametista,7.655751153996102,8.000020000000001,9.07041910331384,5.625,7.166666666666667,7.41666,10.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
825,ALUNO-1285,10.0,337.0,Ametista,7.447863774250441,9.50002,7.704585537918872,7.5,7.5,8.222223333333334,5.0,5.625,3.0,Não,F,0,2.0,1,1,1,0.0,-1.0
826,ALUNO-1286,8.0,487.0,Ágata,6.996007909719833,9.50002,5.750869548599167,7.5,6.0,6.91666,10.0,5.625,2.0,Não,M,0,1.0,-1,-1,-1,0.0,0.0
827,ALUNO-1287,12.0,643.0,Ágata,6.510225610194904,8.500020000000001,8.87056471764118,5.0,5.166666666666667,6.555553333333333,5.0,5.416666666666667,3.0,Não,F,0,2.0,1,-1,-1,0.0,-2.0
828,ALUNO-1289,14.0,448.0,Ametista,7.130972888888889,9.58335,8.75,7.5,5.644444444444443,6.624995,5.0,7.1875,4.0,Não,M,0,2.0,1,-1,-1,0.0,-1.0
829,ALUNO-1292,13.0,13.0,Topázio,8.740216279956428,10.00002,9.37363834422658,8.75,7.155555555555556,8.5000025,10.0,8.59375,4.0,Não,M,1,3.0,1,-1,1,1.0,0.0
830,ALUNO-1295,13.0,515.0,Ágata,6.927631024851692,8.500020000000001,6.790925124258459,7.5,7.0,7.222219999999999,5.0,6.25,3.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
831,ALUNO-1298,10.0,585.0,Ágata,6.714253207729469,8.000020000000001,8.48792270531401,7.5,4.583333333333334,7.333333333333333,5.0,5.833333333333334,3.0,Não,F,0,3.0,1,-1,-1,0.0,-1.0
832,ALUNO-1300,11.0,195.0,Ametista,7.829565936507937,9.50002,8.015873015873016,7.5,8.833333333333332,8.27778,5.0,6.041666666666667,3.0,Sim,M,0,1.0,1,1,1,1.0,-1.0
833,ALUNO-1304,18.0,445.0,Ametista,7.137762271708684,7.5,8.438813025210084,7.5,7.833333333333333,7.541665,2.5,6.25,3.0,Não,M,0,0.0,1,1,1,1.0,-3.0
834,ALUNO-1305,11.0,801.0,Quartzo,5.313189368606702,9.50002,3.509700176366843,7.5,2.316666666666667,7.083320000000001,5.0,5.3125,2.0,Não,F,0,0.0,-1,-1,-1,0.0,-2.0
835,ALUNO-1306,16.0,738.0,Quartzo,5.894096555555556,7.91667,6.277777777777778,7.5,5.25,4.999995,5.0,5.46875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
836,ALUNO-1307,13.0,770.0,Quartzo,5.657886393162394,9.50002,7.6991452991453,7.5,3.666666666666667,3.944443333333333,5.0,3.958333333333333,3.0,Não,F,0,1.0,1,-1,-1,0.0,-1.0
837,ALUNO-1311,14.0,559.0,Ágata,6.789961454545455,8.33334,7.272727272727273,7.5,6.25,6.41666,5.0,7.1875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,-1.0
838,ALUNO-1312,13.0,831.0,Quartzo,4.874693961149962,8.75001,2.902972027972028,7.5,2.277777777777778,3.33334,10.0,5.46875,4.0,Não,F,0,0.0,-1,-1,-1,0.0,0.0
839,ALUNO-1314,15.0,832.0,Quartzo,4.870390914141415,0.0,6.07070707070707,7.5,4.25,5.1249975,5.0,5.3125,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-2.0
840,ALUNO-1317,13.0,535.0,Ágata,6.860163919191919,9.16668,7.318181818181818,7.5,3.444444444444444,6.611103333333332,10.0,7.1875,3.0,Não,F,0,0.0,-1,-1,-1,0.0,0.0
841,ALUNO-1319,12.0,401.0,Ametista,7.280371036414566,7.00002,9.054621848739496,8.125,7.25,7.222223333333334,5.0,5.624999999999999,3.0,Não,M,0,3.0,1,-1,-1,1.0,-1.0
842,ALUNO-1320,13.0,758.0,Quartzo,5.711110666666666,6.83334,8.083333333333332,7.5,3.25,5.055550000000001,5.0,5.0,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
843,ALUNO-1321,9.0,603.0,Ágata,6.657746209461563,5.16666,9.18456271397448,7.5,7.083333333333334,6.000005,5.0,4.375,2.0,Não,M,0,0.0,1,-1,-1,1.0,-1.0
844,ALUNO-1322,16.0,820.0,Quartzo,4.989017484848485,9.58335,3.257575757575757,7.5,2.0,5.833336666666667,5.0,5.625,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
845,ALUNO-1323,12.0,588.0,Ágata,6.708842610229277,8.500020000000001,9.092813051146384,5.625,4.916666666666667,7.055556666666667,5.0,5.833333333333334,3.0,Não,M,0,3.0,1,-1,-1,0.0,-1.0
846,ALUNO-1324,12.0,792.0,Quartzo,5.451260674038036,0.0,6.721583370190181,7.5,3.833333333333333,7.222219999999999,5.0,6.458333333333334,3.0,Não,M,0,4.0,-1,-1,-1,0.0,-1.0
847,ALUNO-1327,14.0,616.0,Ágata,6.625548997198881,10.00002,8.495798319327731,7.5,3.583333333333333,6.777770000000001,5.0,6.041666666666666,3.0,Não,F,0,0.0,1,-1,-1,0.0,-2.0
848,ALUNO-1329,11.0,711.0,Ágata,6.085650148148147,8.500020000000001,8.074074074074073,7.5,2.0,6.833333333333333,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
849,ALUNO-1330,16.0,740.0,Quartzo,5.885500876499922,8.33334,6.837234104721832,6.25,3.777777777777778,5.5833225,5.0,6.875,4.0,Não,M,0,3.0,-1,-1,-1,1.0,-2.0
850,ALUNO-1331,9.0,355.0,Ametista,7.410319793650795,10.00002,8.134920634920636,4.375,8.083333333333334,8.333335,5.0,5.625,2.0,Não,F,0,1.0,1,1,1,1.0,-1.0
851,ALUNO-1333,9.0,91.0,Topázio,8.180094592592592,9.000020000000001,9.62962962962963,7.5,6.5,8.5,10.0,6.041666666666667,3.0,Não,M,1,0.0,1,-1,1,0.0,0.0
852,ALUNO-1334,9.0,4.0,Topázio,8.970836666666667,9.50002,10.0,7.5,9.333333333333334,9.000006666666668,10.0,6.041666666666667,3.0,Sim,M,1,1.0,1,1,1,1.0,0.0
853,ALUNO-1335,13.0,571.0,Ágata,6.742777235591996,9.000020000000001,7.672212844626638,5.625,6.166666666666666,6.833329999999999,5.0,6.458333333333334,3.0,Não,M,0,1.0,1,-1,-1,1.0,-1.0
854,ALUNO-1337,14.0,702.0,Ágata,6.150757242424243,9.16668,5.212121212121213,7.5,6.5,5.083325,5.0,6.25,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
855,ALUNO-1338,12.0,463.0,Ametista,7.075193052489235,9.50002,8.480125262446176,7.5,5.166666666666667,7.499996666666666,5.0,6.458333333333332,3.0,Não,F,0,3.0,1,-1,-1,1.0,-1.0
856,ALUNO-1340,18.0,819.0,Quartzo,5.030804404761904,9.58335,5.77380952380952,7.5,0.0,5.9166625,2.5,7.34375,4.0,Não,F,0,0.0,-1,-1,-1,1.0,-5.0
857,ALUNO-1342,11.0,99.0,Topázio,8.150001333333332,7.916679999999999,9.666666666666666,7.5,7.75,7.5,10.0,6.25,3.0,Não,F,0,0.0,1,1,1,0.0,0.0
858,ALUNO-1343,13.0,763.0,Quartzo,5.674643736192333,7.416679999999999,6.470435347628331,6.25,2.0,7.444443333333333,5.0,6.25,3.0,Não,M,0,4.0,-1,-1,-1,0.0,-2.0
859,ALUNO-1346,9.0,105.0,Topázio,8.135537771280053,9.000020000000001,9.03183885640026,7.5,9.0,9.08334,5.0,5.625,2.0,Não,F,1,0.0,1,1,1,1.0,-1.0
860,ALUNO-1348,15.0,567.0,Ágata,6.749980560606062,8.33334,9.178030303030305,5.625,5.900000000000001,5.8333275,5.0,6.71875,4.0,Não,F,0,4.0,1,-1,-1,0.0,-1.0
861,ALUNO-1349,15.0,662.0,Ágata,6.399688274327123,7.91667,7.540113871635611,7.5,4.5,5.9999925,5.0,7.5,4.0,Sim,F,0,0.0,1,-1,-1,1.0,-2.0
